CRASH_RECORD_ID,CRASH_DATE,Weekday,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,ROADWAY_SURFACE_COND,CRASH_TYPE,DAMAGE,PRIM_CONTRIBUTORY_CAUSE,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,CRASH_TIME,CATEGORIES
5fd93551d76df6af0b2c377db3388325caedf5b77956da0b8c6566c6e5bb7eebfdcb7c85d47f1afce078eab7622058d2b766e90728b3c50699f51a5b8d8bea65,2022-06-30 10:00:00,Thursday,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,INCAPACITATING INJURY,1.0,0.0,1.0,10,5,6,41.88329092,-87.63978476,"['06/30/2022', '10:00:00', 'AM']",INCAPACITATING INJURY with Device
886aa26990e7923909d25b120cf056697013c27eabeac92e712f2df22e512678395bc81312ba6f045a65c936db9b81708b41f396edf27c24e6ef555b143b2009,2022-06-30 09:00:00,Thursday,45,DELINEATORS,CLEAR,DAYLIGHT,REAR END,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500","EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST",2,INCAPACITATING INJURY,3.0,0.0,1.0,9,5,6,41.83198307,-87.60694599,"['06/30/2022', '09:00:00', 'AM']",INCAPACITATING INJURY with Device
f13ac3d71d00b1794705d337ebfa4198ae51845c00bea77372c4e439e9a03d03f515f10d3703228a496a0ddefd6b49087649f71191988828dcbdbde39ab22d9e,2022-06-30 06:43:00,Thursday,30,TRAFFIC SIGNAL,CLEAR,DAWN,OTHER OBJECT,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,1,INCAPACITATING INJURY,1.0,0.0,1.0,6,5,6,41.86931832,-87.68625823,"['06/30/2022', '06:43:00', 'AM']",INCAPACITATING INJURY with Device
4394a78422bff1af0f7d4a42f57c3ca76c4f1d71461f5959bad453cb5674d35929b0360fa9d52dbb72fd47d3bbb9cb763501d6b32a5c37388bdfed95597978b5,2022-06-30 01:10:00,Thursday,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",PHYSICAL CONDITION OF DRIVER,1,INCAPACITATING INJURY,1.0,0.0,1.0,1,5,6,41.99718895,-87.75211883,"['06/30/2022', '01:10:00', 'AM']",INCAPACITATING INJURY without Device
d9b0aec92536e8fea176d27568e32f95f51e4048641d057c7f6797f238e0ac095d24cf780e9bbd0af680defacf80d975f33566543d44d8a17421c622c22b59ab,2022-06-29 21:25:00,Wednesday,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,1.0,0.0,1.0,21,4,6,41.91267256,-87.78502988,"['06/29/2022', '09:25:00', 'PM']",INCAPACITATING INJURY with Device
89da6cb65d945c0194f8db99b72005d61cabc8daca13052e4f78ad8d9bab30ac21ad351a9271594c45d719f59234501f2da8a9efb2c2b77292b1bade4948a12f,2022-06-29 13:55:00,Wednesday,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,13,4,6,41.70268583,-87.55974771,"['06/29/2022', '01:55:00', 'PM']",INCAPACITATING INJURY with Device
3e3870a057b14c06bb7fc1ff20bbf811a68d86d2fd626c57e68bde5efc02af9d62d336a38d19f14a817cccc56c04ab2e82aed7291b1dee89a58d32617b732b4b,2022-06-29 10:45:00,Wednesday,30,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,2.0,0.0,1.0,10,4,6,41.92553027,-87.77562664,"['06/29/2022', '10:45:00', 'AM']",INCAPACITATING INJURY without Device
36b19c1d2457fc38f4473c69e915c89beab36c2c68279e03b568042a0e1a71135fd68b2ca28391d1854528499a6e8484e85e2a78557a163d56a498d87fb661a8,2022-06-28 20:58:00,Tuesday,30,TRAFFIC SIGNAL,CLEAR,DARKNESS,PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,20,3,6,41.7657528,-87.61856327,"['06/28/2022', '08:58:00', 'PM']",INCAPACITATING INJURY with Device
6761413e1d34a02ef0b2f57a02975779603740b143fad583e0bd564950fc8fd3fa671df9f06425e72dcbb74ce9364cfda84b4be8dadd49a411468602f8354594,2022-06-28 19:57:00,Tuesday,30,POLICE/FLAGMAN,CLEAR,DAYLIGHT,PEDALCYCLIST,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DISREGARDING OTHER TRAFFIC SIGNS,2,INCAPACITATING INJURY,1.0,0.0,1.0,19,3,6,41.94742642,-87.64954043,"['06/28/2022', '07:57:00', 'PM']",INCAPACITATING INJURY with Device
4381fb31d398b27fe9b21fa94590a345ad27b6b6db9d6015f657a96c5fe37bde56abbffa391db53888a0e65c4de384035b9238b35207b0dfeb1ee9eaf21e2bd2,2022-06-28 10:30:00,Tuesday,30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,REAR END,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FOLLOWING TOO CLOSELY,2,INCAPACITATING INJURY,5.0,0.0,5.0,10,3,6,41.89535385,-87.69891251,"['06/28/2022', '10:30:00', 'AM']",INCAPACITATING INJURY with Device
89dd9d7d6571fef9130049808a3085801b5681bd77326f58b5c74c7da7dc6c2473e55f59f83a3bb48fd0703fd8203cc4b79b369a3f27ad3f1eef6787ad6d0292,2022-06-28 06:35:00,Tuesday,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,2.0,0.0,1.0,6,3,6,41.76493742,-87.65881962,"['06/28/2022', '06:35:00', 'AM']",INCAPACITATING INJURY with Device
3f3c4397bd274bcca6d9f84116b6a155e424bedc7e2074eda59f4ad7636fa4a3877d2f01b6b12459861ff04965808378dc801a50ff762df7d63d4e38eb5b1dc8,2022-06-27 23:05:00,Monday,35,NO CONTROLS,CLEAR,DARKNESS,PEDALCYCLIST,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",NOT APPLICABLE,2,INCAPACITATING INJURY,1.0,0.0,1.0,23,2,6,41.96230515,-87.76226892,"['06/27/2022', '11:05:00', 'PM']",INCAPACITATING INJURY without Device
41b9124731f8d8989c9a1df4710845b864d29f9e05a99300b21bf6ad5cbb737a7b7a6aa6a9dfaf718051a578edfa5a40291a8d1c3592e5f1b0bb66db6f7feb5e,2022-06-27 17:08:00,Monday,30,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,DRY,INJURY AND / OR TOW DUE TO CRASH,$500 OR LESS,NOT APPLICABLE,2,INCAPACITATING INJURY,1.0,0.0,1.0,17,2,6,41.6570663,-87.60528012,"['06/27/2022', '05:08:00', 'PM']",INCAPACITATING INJURY without Device
d644ba4e8282397c621c73dcfa25246742893cc351b022c699b8f2c2d03a17d4501656928d2db4d51b77bbd3359c6c8757d67eda487cb1c916bf44e206502fce,2022-06-27 12:35:00,Monday,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,2.0,0.0,1.0,12,2,6,41.75827093,-87.62634689,"['06/27/2022', '12:35:00', 'PM']",INCAPACITATING INJURY with Device
56567175991baf79975ab775dcfed05ccef720517754994fd9238a18d1d581724785e481f7e264d7f35ec632b9623eacfe18993b560aebf4ff912916c54770e2,2022-06-27 08:45:00,Monday,30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,REAR END,DRY,INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,INCAPACITATING INJURY,1.0,0.0,1.0,8,2,6,41.98284998,-87.76849315,"['06/27/2022', '08:45:00', 'AM']",INCAPACITATING INJURY with Device
3cb77b31a5794cb7072691934d53536030e7b9051df71674591cf8de493fc18c8bebc14e1a15efb7150eac6a635bd00cf00b83023d106e1dc0fe9e2d1e9a1b27,2022-06-27 02:21:00,Monday,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,4,INCAPACITATING INJURY,3.0,0.0,3.0,2,2,6,41.947136,-87.65426595,"['06/27/2022', '02:21:00', 'AM']",INCAPACITATING INJURY with Device
cea414bf95549b0680a41c3a6b89a1ae08cfd00561a847ff5e868bbc930e97c6bab55d35555b3d2cb5977729595eb7b9671717e4b8ba460a99a59e8063a3d69b,2022-06-26 21:44:00,Sunday,20,NO CONTROLS,CLEAR,DARKNESS,OTHER NONCOLLISION,"SAND, MUD, DIRT",INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1,INCAPACITATING INJURY,1.0,0.0,1.0,21,1,6,41.77047256,-87.65076457,"['06/26/2022', '09:44:00', 'PM']",INCAPACITATING INJURY without Device
b2a9ef058f93eb098aa4cd2402c8a47bfdfb40f4944ed74d2056f412ef5b82e72fbe52549422ed67b361c4910d56c682340acfdb02d919e1f129f36a582851dd,2022-06-26 21:06:00,Sunday,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",HEAD ON,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DRIVING ON WRONG SIDE/WRONG WAY,2,INCAPACITATING INJURY,3.0,0.0,1.0,21,1,6,42.01036715,-87.66232207,"['06/26/2022', '09:06:00', 'PM']",INCAPACITATING INJURY with Device
230285def32c8bb24f669d31eb9cee5b43ac59c62223a52ee95fd2834390d102ae20c9b1191730f8c5d59cc1214aead5432b1877158c0cee17a47c728176abf0,2022-06-26 19:15:00,Sunday,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,PEDALCYCLIST,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,1.0,0.0,1.0,19,1,6,41.99741462,-87.76666169,"['06/26/2022', '07:15:00', 'PM']",INCAPACITATING INJURY with Device
60acc4e356d2022eaed079709456e28f0704787ac9ef23a5f9721d450030fb2c9db0638c629ff3d9f0e60018326e62eb822fb30d5c5fccf325e080abe5bcfe46,2022-06-26 18:30:00,Sunday,35,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,3.0,0.0,1.0,18,1,6,41.76862908,-87.66498691,"['06/26/2022', '06:30:00', 'PM']",INCAPACITATING INJURY with Device
7863de5e52973edaa74124b856498518b10c25b481f6cf06a782230073526391afdef971528ba8567a019409504e21429c7882136ed6d13da3b1eaa497759d13,2022-06-26 11:05:00,Sunday,40,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,TURNING,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,11,1,6,41.75133971,-87.58563227,"['06/26/2022', '11:05:00', 'AM']",INCAPACITATING INJURY with Device
37a1816b9db40a0f3c27877e57d029597270c80284abdc294c6c30b9c5d9acd862966f1a9aa6a1545c0780323f8c3d6c9a8de59a36c44b229f1c50d8a9734bf9,2022-06-26 04:39:00,Sunday,30,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",TURNING,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,1.0,0.0,1.0,4,1,6,41.89160065,-87.62543311,"['06/26/2022', '04:39:00', 'AM']",INCAPACITATING INJURY without Device
9e972f186e2df819f9a5ebfc6122f40d6af7b0419a46dccf2083ab38abfcc54479769b350721020185f44bc6287dc95e7fc3f6607af60ea3cd0c9847be83b2bc,2022-06-25 20:00:00,Saturday,35,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,1.0,0.0,1.0,20,7,6,41.7667159,-87.72233717,"['06/25/2022', '08:00:00', 'PM']",INCAPACITATING INJURY without Device
c1f60adbd4a516154999f01c8a2f55a6c964fbefc5d10c128d2098f2b14c5f1f1b4a2f3a71b99b676d9a218b6c2364371494bd86b6758e9e1940f8d7264a5c0a,2022-06-25 17:48:00,Saturday,30,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,1,INCAPACITATING INJURY,2.0,0.0,2.0,17,7,6,41.98265251,-87.73647013,"['06/25/2022', '05:48:00', 'PM']",INCAPACITATING INJURY without Device
df9ce7ed6e23fc62afe6d955cb4b7550dfda899fd6fb7d943b162b2a4955fa4f8a9396e2e7962aa0f8ea9ddd40b366f0e3264f6e6dd484ac7fad16332d7917f3,2022-06-25 17:35:00,Saturday,30,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,INCAPACITATING INJURY,2.0,0.0,2.0,17,7,6,41.866094,-87.72288429,"['06/25/2022', '05:35:00', 'PM']",INCAPACITATING INJURY without Device
0d042f7ed6637e6465fd2f30cc5730203e319a41e454180bb2262723bf86db1ccdff5dedfd0ea34b4b03fbfe093a5b415e7eae0c275c28246cd3fbe879818371,2022-06-25 16:11:00,Saturday,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),4,INCAPACITATING INJURY,1.0,0.0,1.0,16,7,6,41.94555676,-87.78603508,"['06/25/2022', '04:11:00', 'PM']",INCAPACITATING INJURY with Device
a2f3119a908291ce54df40f23cc5ca12187f81040a00a31112f609afa65f0678abff3aefab08194c7ca62c43d535d3f6d268989d015d7dd8451f658e5f40e26d,2022-06-25 16:05:00,Saturday,30,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,2.0,0.0,1.0,16,7,6,41.70652524,-87.63903281,"['06/25/2022', '04:05:00', 'PM']",INCAPACITATING INJURY without Device
fc391d675beab7c68091555a90ade87b2b878e972d2f99f3365a30a552f5c65f06778afa79c49380184d81526e63bcb5866261dd5c6e5bdde56e03ad1e87a091,2022-06-25 11:30:00,Saturday,40,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,INCAPACITATING INJURY,2.0,0.0,1.0,11,7,6,41.88085605,-87.61763589,"['06/25/2022', '11:30:00', 'AM']",INCAPACITATING INJURY with Device
b5f2771c311feee756932bacab64936ef8ba7d7ecde5c5aa9a45929f82dab37836261e3e0e2734ab03623257de4995c2d6819dfe4bfde40ca9c47a4a0244cd30,2022-06-24 16:50:00,Friday,30,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,INCAPACITATING INJURY,1.0,0.0,1.0,16,6,6,41.8868641,-87.72109535,"['06/24/2022', '04:50:00', 'PM']",INCAPACITATING INJURY without Device
cb92e0809b2eba6d4684a8be6ecc73097d92f32adeb8a0e64e73548383290dad466169e5180b79136a1fa9f52c85a4270a4ce2e53b2763171fb8bddc52881ed2,2022-06-24 16:07:00,Friday,30,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,1.0,0.0,1.0,16,6,6,41.77829263,-87.77165725,"['06/24/2022', '04:07:00', 'PM']",INCAPACITATING INJURY without Device
890d6ec42583f07d25a41ba085e6965e737ae2b1f2cea459784d318442774c9042896c38d618adc6d98e32a4f7ae594ffca3e34ce9c8fead195cd317fbf39ba2,2022-06-24 14:11:00,Friday,20,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,14,6,6,41.9335288,-87.66150672,"['06/24/2022', '02:11:00', 'PM']",INCAPACITATING INJURY without Device
0329a8572fd31e12dd663893a5783fd34dd8a6818af3e4925571884b34db6af81e6b49edae075f7fb3868fb60548b12ff999b3d32a9ac61ab14c1a5a7603fbf6,2022-06-24 01:21:00,Friday,35,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DISREGARDING OTHER TRAFFIC SIGNS,2,INCAPACITATING INJURY,2.0,0.0,2.0,1,6,6,41.69226942,-87.65882128,"['06/24/2022', '01:21:00', 'AM']",INCAPACITATING INJURY with Device
843834ca700fc56653d097d15e19a950c681087052ec32c244639af7a877bc482824b842d1ef145bc62a8a27f30f956d935be9da5deffb974205c176d41f5acc,2022-06-23 17:10:00,Thursday,30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,17,5,6,41.99750709,-87.70711191,"['06/23/2022', '05:10:00', 'PM']",INCAPACITATING INJURY with Device
b223c708d530f8834b99a886a4c471b10e6112465fbb3bf94372e012cfa7ea25ebc84dcb8a549d3ad29565cd65b1dfb76ad889a6d78636b11d55458784d4a9ca,2022-06-23 12:00:00,Thursday,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,12,5,6,41.97633469,-87.65484971,"['06/23/2022', '12:00:00', 'PM']",INCAPACITATING INJURY with Device
9bd15915db3a74c0302c9f4129679dec3651aa6420632a5e4f15667b79af7ef394c09b0bac79c5229efa6f8492c964edaa3569d2bbbd0049c21c878d69f73714,2022-06-23 11:00:00,Thursday,25,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,INCAPACITATING INJURY,1.0,0.0,1.0,11,5,6,41.87491308,-87.67634436,"['06/23/2022', '11:00:00', 'AM']",INCAPACITATING INJURY with Device
38a3b31fe9935e10ac676c1a79d8c8f8b0401fc2b07ac6891494808d636eab967434691291ac1d972d22fa045f381b631c74d47fe9437b58bba8768da321ab2e,2022-06-23 10:45:00,Thursday,30,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,INCAPACITATING INJURY,1.0,0.0,1.0,10,5,6,41.8123694,-87.66521392,"['06/23/2022', '10:45:00', 'AM']",INCAPACITATING INJURY without Device
b3360b4fed20ba437d38efdb213335201fc6f9f988d6363855b4376371bcd0fbd30209fddd9be90b898c6ddcbf26e54ef49d8e5423d628706e3a089fbff8317a,2022-06-23 06:18:00,Thursday,30,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,3,INCAPACITATING INJURY,2.0,0.0,1.0,6,5,6,41.9298297,-87.72706952,"['06/23/2022', '06:18:00', 'AM']",INCAPACITATING INJURY without Device
068d83ea8128d3e48b88d12976a95984e6e5eb440c9762e91134b6ded8c0c171a94bb266df35ff3dd50a22e931af931673dad2c4a1ff1fa27146b838fdc0735c,2022-06-22 23:45:00,Wednesday,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,$500 OR LESS,UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,23,4,6,41.76524224,-87.64791306,"['06/22/2022', '11:45:00', 'PM']",INCAPACITATING INJURY without Device
b0fb4aa100c5bda5372c36dc0dce0bade39d81f718cad15b6211993f1ee07a05897d3165ac384185b69c5d819989b0aef49aab8e035087b24a7c17ade9dde6f6,2022-06-22 20:24:00,Wednesday,30,STOP SIGN/FLASHER,CLEAR,DUSK,PEDALCYCLIST,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,20,4,6,41.80094198,-87.58763679,"['06/22/2022', '08:24:00', 'PM']",INCAPACITATING INJURY with Device
75de68070ec907080262daf1c6cb8e83dd63f509a199d4f378f3a826bf999175b59cc5b6590b27bc7bc5d0411edca5e422d767f007a362493facab0bb4e6cca0,2022-06-22 18:39:00,Wednesday,40,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",NOT APPLICABLE,1,INCAPACITATING INJURY,1.0,0.0,1.0,18,4,6,41.87694719,-87.61701982,"['06/22/2022', '06:39:00', 'PM']",INCAPACITATING INJURY without Device
48f5009feca3c2a0b1d057a88b1864fe5faa6079a1608e9d33b5aebad14e206f4139bae716023653283402edb7250dd3d500e77ce906930d484dd6fa862565b5,2022-06-22 17:30:00,Wednesday,30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,17,4,6,41.91047696,-87.68013417,"['06/22/2022', '05:30:00', 'PM']",INCAPACITATING INJURY with Device
1a95e43f902c0b33f354edca9487f974fb0949a73ec3e6d34ae05af5e4a62296122d23a55326d6724834bd2ebcfb058807d655e80ffffce24f6b9afeedbc6cf9,2022-06-22 17:30:00,Wednesday,30,NO CONTROLS,CLEAR,DAWN,REAR END,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,3,INCAPACITATING INJURY,1.0,0.0,1.0,17,4,6,41.79369316,-87.69984021,"['06/22/2022', '05:30:00', 'PM']",INCAPACITATING INJURY without Device
86b16402eb38a5c86e14f2e98276adeadb53ab32d74671616e3e44eb26f4ac642ffdda15b83e0d924ee1f3cbe26966a8aa3a395ef29ad85edb846347bece2ca2,2022-06-22 15:16:00,Wednesday,30,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FOLLOWING TOO CLOSELY,3,INCAPACITATING INJURY,3.0,0.0,1.0,15,4,6,41.79417904,-87.6622224,"['06/22/2022', '03:16:00', 'PM']",INCAPACITATING INJURY without Device
900d625b8b99874bde1f00ea69e4c35d463ca4362611a2ea0866d81d9f37e1dbbce557e59b48fd2ca3f6952da74ece237ff78e0f81034bbf50d7501c653d9c2a,2022-06-22 15:01:00,Wednesday,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,3.0,0.0,1.0,15,4,6,42.01941677,-87.6902932,"['06/22/2022', '03:01:00', 'PM']",INCAPACITATING INJURY with Device
2dffe144a134e56f4b562fa1abe7f028a7b4a0d1a4967652ebc61ab493eadaa228db3d418b8236c3ecef2fca40358bad21541fd83c2da707632c6f5c4cf47122,2022-06-22 13:52:00,Wednesday,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,3.0,0.0,1.0,13,4,6,41.76874434,-87.64465138,"['06/22/2022', '01:52:00', 'PM']",INCAPACITATING INJURY with Device
5fea6294a44982d53c68dc21865553f1740da36ce35f0abfd3a68f33de82f601d1a7ea459eaae671f516d9fc2118848550b36e4059b7b366f55250359da61808,2022-06-22 10:28:00,Wednesday,30,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,1.0,0.0,1.0,10,4,6,41.97402789,-87.78052046,"['06/22/2022', '10:28:00', 'AM']",INCAPACITATING INJURY without Device
3f96febb3f4df13801afa7e4a3f126c08ec031502d93a48e62a87b52a3aa151f84cfac739aabdd2194fa8a3d7a7161a5af24d13f55f8cfdf1d1ef16977e8bb6e,2022-06-22 08:01:00,Wednesday,25,NO CONTROLS,CLEAR,DAYLIGHT,OTHER OBJECT,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,1,INCAPACITATING INJURY,1.0,0.0,1.0,8,4,6,41.85221928,-87.66587654,"['06/22/2022', '08:01:00', 'AM']",INCAPACITATING INJURY without Device
2986716ff5d52a8d1b828cd5b1b388fb2b843bbf47f434674bf725230848b55efa5dbc072231a1734b8bb4bdb7f3ffa1553506e23e8857f5bf4451b4ef1569a6,2022-06-22 03:50:00,Wednesday,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,1,INCAPACITATING INJURY,1.0,0.0,1.0,3,4,6,41.8766711,-87.69602499,"['06/22/2022', '03:50:00', 'AM']",INCAPACITATING INJURY without Device
2a7d76e00d311bfabc36600ab050be80c19f157c1fc305fed6f42bf462c33ed908e4de05e5cfaa0ba4abb6bc76b77a3dff97ad385a04e8b37cd71a94a6a5c260,2022-06-21 21:27:00,Tuesday,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,21,3,6,41.90921836,-87.76952337,"['06/21/2022', '09:27:00', 'PM']",INCAPACITATING INJURY without Device
